batch_id,supplier_batch_label,supplier_id,part_id,quantity,manufacture_date,qc_pass_rate,weight_mean_g,weight_std_g,lead_time_days,batch_cost_usd,is_anomalous,anomaly_type,production_shift,operator_id,temperature_c,humidity_pct,material_lot,inspection_level,storage_location
BATCH-007482,UD9661,SUPP-033,PART-007,2459,2023-11-10T00:00:00,0.8527,34598.378,3.395,27,1708145.3,False,none,night,OP-068,24.481741690392013,63.36502561252284,MAT-3333,Standard,WH-C-45
BATCH-007483,PM5466,SUPP-033,PART-007,1718,2024-09-24T00:00:00,0.8312,35215.717,2.103,32,1169310.44,False,none,day,OP-007,24.79168340025464,63.43421961150936,MAT-2773,Standard,WH-A-32
BATCH-007484,BU2427,SUPP-033,PART-007,2580,2024-03-07T00:00:00,0.8677,35172.539,1.98,22,1765003.29,False,none,evening,OP-040,18.823580607559865,49.43075839188154,MAT-2706,Standard,WH-C-46
BATCH-007485,GH8956,SUPP-033,PART-007,4065,2023-07-03T00:00:00,0.8545,34953.439,1.343,12,2848644.01,False,none,day,OP-079,18.063460390354,51.72483059598781,MAT-6334,Standard,WH-A-17
BATCH-007486,YO8741,SUPP-033,PART-007,2315,2024-01-09T00:00:00,0.8211,34691.669,2.871,12,1600455.14,False,none,evening,OP-079,19.9836487361696,67.42017974570558,MAT-1717,Standard,WH-C-07
BATCH-007487,RC6080,SUPP-033,PART-007,3678,2024-01-13T00:00:00,0.8311,34864.765,1.719,31,2656484.61,False,none,night,OP-002,20.974333461569444,53.76633404225323,MAT-9307,Standard,WH-A-02
BATCH-007488,SX2932,SUPP-033,PART-007,3886,2024-02-15T00:00:00,0.8429,35096.56,1.814,28,2674835.16,False,none,night,OP-020,20.88386456305561,45.454121822450986,MAT-8929,Enhanced,WH-C-39
BATCH-007489,CW7016,SUPP-033,PART-007,3942,2023-09-14T00:00:00,0.8233,34928.659,1.457,25,2814956.92,False,none,night,OP-008,21.19941012803228,46.72750344140122,MAT-5328,Standard,WH-A-16
BATCH-007490,XO9310,SUPP-033,PART-007,2253,2024-12-03T00:00:00,0.8416,35141.128,0.805,13,1581284.05,False,none,day,OP-033,24.10572812530966,53.96727347375459,MAT-2595,Standard,WH-B-15
BATCH-007491,OS2388,SUPP-033,PART-007,2450,2023-12-10T00:00:00,0.6579,38116.617,1.32,23,1755599.59,True,process_deviation,day,OP-083,21.034775809967442,45.99743636270616,MAT-3529,Standard,WH-B-18
BATCH-007492,VU2533,SUPP-033,PART-007,4517,2023-02-06T00:00:00,0.8622,34826.792,2.559,18,3078011.9,False,none,evening,OP-033,22.509567084007987,53.07193979373511,MAT-3477,Enhanced,WH-A-45
BATCH-007493,OI2486,SUPP-033,PART-007,1480,2023-07-26T00:00:00,0.8683,35103.639,0.508,20,1066086.59,False,none,evening,OP-022,21.71049915510887,58.836883259418826,MAT-1207,Standard,WH-A-15
BATCH-007494,PY5367,SUPP-033,PART-007,2916,2023-04-09T00:00:00,0.8174,34747.379,0.79,25,1954766.63,False,none,night,OP-015,23.27959250073785,44.466281373361724,MAT-6859,Standard,WH-A-31
BATCH-007495,HZ6075,SUPP-033,PART-007,3124,2022-12-18T00:00:00,0.8404,35359.048,0.882,12,2254165.61,False,none,day,OP-002,23.99222231272378,51.80720904487462,MAT-4403,Enhanced,WH-C-01
BATCH-007496,PD2876,SUPP-033,PART-007,1426,2024-03-31T00:00:00,0.8556,34839.677,3.153,28,1030822.59,False,none,evening,OP-088,20.032796189226392,40.825398466638916,MAT-1451,Standard,WH-A-42
BATCH-007497,EA4260,SUPP-033,PART-007,4549,2023-07-23T00:00:00,0.8714,34855.351,1.75,12,3352058.19,False,none,day,OP-035,18.107033844344475,69.30554549083466,MAT-1873,Standard,WH-C-08
BATCH-007498,SV2978,SUPP-033,PART-007,4835,2024-10-03T00:00:00,0.8503,35188.859,2.41,24,3471254.45,False,none,day,OP-080,19.262726807056477,53.70391653469542,MAT-2610,Standard,WH-C-48
BATCH-007499,FM4861,SUPP-033,PART-007,4080,2023-10-26T00:00:00,0.8299,35176.301,3.341,18,2769473.54,False,none,day,OP-004,23.562261040968238,54.15442332655202,MAT-7229,Standard,WH-C-04
BATCH-007500,TX5843,SUPP-033,PART-007,4153,2023-12-10T00:00:00,0.65,39082.218,1.054,17,2904962.33,True,process_deviation,evening,OP-062,19.952766348447206,58.22448566356017,MAT-8012,Enhanced,WH-B-43
BATCH-007501,TG9447,SUPP-033,PART-007,3059,2024-03-31T00:00:00,0.65,39644.952,4.314,14,2239354.75,True,process_deviation,night,OP-024,24.73194645337626,49.22847842719536,MAT-6241,Enhanced,WH-B-08
BATCH-007502,HZ5116,SUPP-033,PART-007,4344,2023-08-28T00:00:00,0.8283,35250.743,1.433,31,2966252.98,False,none,day,OP-090,24.432608968272348,65.11672849987345,MAT-2555,Standard,WH-A-42
BATCH-007503,YB3710,SUPP-033,PART-007,2761,2024-07-16T00:00:00,0.8247,34942.99,0.751,30,1861314.3,False,none,night,OP-002,24.388564216824403,41.90537149844362,MAT-5518,Standard,WH-C-36
BATCH-007504,OK3797,SUPP-033,PART-007,2871,2023-10-14T00:00:00,0.8581,34858.346,3.505,16,2077955.46,False,none,evening,OP-037,21.61424206097133,42.105782685882566,MAT-2861,Enhanced,WH-C-14
BATCH-007505,YG5733,SUPP-033,PART-007,4412,2024-03-08T00:00:00,0.8363,35106.287,0.714,16,2963899.42,False,none,day,OP-088,22.66557659503249,53.40158388961073,MAT-5240,Standard,WH-B-26
BATCH-007506,WH4316,SUPP-033,PART-007,3619,2024-03-17T00:00:00,0.8606,35259.461,0.969,26,2559364.16,False,none,day,OP-092,23.855960425951793,59.53191443777977,MAT-5523,Standard,WH-A-33
BATCH-007507,BL4669,SUPP-033,PART-007,3952,2023-03-08T00:00:00,0.677,35622.494,1.464,21,2747769.6,True,quality_degradation,night,OP-041,24.637704336252284,67.57606854697278,MAT-5416,Standard,WH-B-27
BATCH-007508,AX6570,SUPP-033,PART-007,2392,2023-07-23T00:00:00,0.8529,34876.113,2.766,19,1668020.82,False,none,night,OP-096,20.173238337155517,68.40951404627538,MAT-6237,Standard,WH-A-04
BATCH-007509,PM8659,SUPP-033,PART-007,2541,2024-09-28T00:00:00,0.8363,34865.358,3.246,13,1832104.39,False,none,night,OP-022,23.328276365837574,51.76069218574474,MAT-6389,Enhanced,WH-C-26
BATCH-007510,AA8742,SUPP-033,PART-007,1645,2023-07-21T00:00:00,0.8389,34915.335,3.094,21,1143061.23,False,none,night,OP-087,24.513627524341814,55.92733554849548,MAT-6703,Enhanced,WH-A-12
BATCH-007511,GV2497,SUPP-033,PART-007,3455,2023-05-23T00:00:00,0.8495,35064.801,3.986,13,2548898.5,False,none,night,OP-017,22.083702649025998,57.05953863834586,MAT-9848,Standard,WH-C-27
BATCH-007512,QR3717,SUPP-033,PART-007,2839,2024-06-27T00:00:00,0.7337,36790.879,1.112,12,2019322.11,True,process_deviation,evening,OP-096,22.25905252341473,43.453001253681556,MAT-3706,Standard,WH-C-46
BATCH-007513,JU3081,SUPP-033,PART-007,2018,2024-04-29T00:00:00,0.8597,35037.793,2.455,27,1445900.29,False,none,day,OP-028,21.338280152336136,63.00376681470995,MAT-1181,Standard,WH-B-25
BATCH-007514,SC5221,SUPP-033,PART-007,4271,2024-06-09T00:00:00,0.8517,35029.941,3.223,13,2872642.58,False,none,night,OP-066,22.785760783067502,60.05568425100675,MAT-6573,Reduced,WH-A-20
BATCH-007515,ZY1352,SUPP-033,PART-022,4048,2023-10-24T00:00:00,0.8927,15009.675,2.181,15,3099102.73,False,none,night,OP-088,19.934747238518014,47.65770481057312,MAT-8645,Standard,WH-B-40
BATCH-007516,GQ4846,SUPP-033,PART-022,3245,2023-02-27T00:00:00,0.9249,15033.725,1.476,19,2353701.79,False,none,day,OP-060,18.14814586015402,61.85245251456307,MAT-4914,Enhanced,WH-B-10
BATCH-007517,GX6899,SUPP-033,PART-022,3378,2023-01-04T00:00:00,0.8809,15046.859,1.382,20,2449187.13,False,none,night,OP-068,21.09261524518267,64.73106804422972,MAT-8291,Standard,WH-A-19
BATCH-007518,LF3615,SUPP-033,PART-022,3563,2023-03-21T00:00:00,0.8941,14930.722,1.256,26,2718429.49,False,none,evening,OP-075,20.028386165950312,64.66679502319377,MAT-4809,Standard,WH-B-35
BATCH-007519,RI2903,SUPP-033,PART-022,2997,2023-02-15T00:00:00,0.9262,14891.018,3.726,12,2141800.5,False,none,evening,OP-005,20.27312095675947,59.62433549913851,MAT-1640,Standard,WH-C-16
BATCH-007520,SL8225,SUPP-033,PART-022,3141,2024-03-07T00:00:00,0.8816,14951.27,2.282,27,2321585.75,False,none,day,OP-027,23.82009867186953,51.03428874153096,MAT-1773,Standard,WH-C-11
BATCH-007521,PH8681,SUPP-033,PART-022,3978,2023-09-06T00:00:00,0.891,14937.156,1.386,30,2846580.12,False,none,night,OP-068,24.77067459843023,64.68062914617687,MAT-3268,Standard,WH-C-44
BATCH-007522,ZN7792,SUPP-033,PART-022,1838,2023-12-31T00:00:00,0.8809,14940.863,2.505,17,1398663.66,False,none,day,OP-036,19.457575788973376,63.991442258769574,MAT-2060,Enhanced,WH-A-43
BATCH-007523,RI4251,SUPP-033,PART-022,4092,2024-05-19T00:00:00,0.9302,14968.212,2.31,32,3063921.52,False,none,evening,OP-036,18.28713310791199,54.09925974531171,MAT-6698,Standard,WH-A-10
BATCH-007524,YJ6947,SUPP-033,PART-022,4658,2024-08-02T00:00:00,0.8794,14975.803,3.177,22,3551889.72,False,none,evening,OP-064,24.642151820742328,46.03152157018791,MAT-6908,Standard,WH-B-39
BATCH-007525,FQ7283,SUPP-033,PART-022,2543,2022-10-26T00:00:00,0.8894,14959.501,0.834,20,1826683.53,False,none,day,OP-025,21.438680725332848,52.11839293155256,MAT-3848,Enhanced,WH-A-20
BATCH-007526,EV6952,SUPP-033,PART-022,1927,2024-08-14T00:00:00,0.9297,15010.692,0.968,18,1373950.95,False,none,day,OP-038,21.504138568502086,69.02999470817076,MAT-5818,Standard,WH-C-12
BATCH-007527,ZA9125,SUPP-033,PART-022,2633,2023-10-20T00:00:00,0.889,14848.811,1.23,24,1982354.48,False,none,evening,OP-032,20.809863495897417,51.19440870080228,MAT-7319,Standard,WH-A-35
BATCH-007528,EP7398,SUPP-033,PART-022,2414,2023-06-07T00:00:00,0.9199,15131.87,3.509,15,1783026.39,False,none,evening,OP-057,23.258574629493523,60.34972823423577,MAT-3455,Standard,WH-C-32
BATCH-007529,PS4570,SUPP-033,PART-022,1953,2023-12-21T00:00:00,0.8791,14990.423,2.663,15,1447522.08,False,none,night,OP-006,20.26803704667992,57.12916403534699,MAT-7219,Standard,WH-C-29
BATCH-007530,PQ5688,SUPP-033,PART-022,1522,2023-11-15T00:00:00,0.884,15011.623,3.769,28,1154167.11,False,none,evening,OP-088,23.451355285121448,53.388320695631236,MAT-9146,Standard,WH-B-16
BATCH-007531,CT9709,SUPP-033,PART-022,1943,2023-12-05T00:00:00,0.9048,14833.433,2.986,31,1416241.91,False,none,evening,OP-055,18.451348654109616,69.60890297685035,MAT-9462,Standard,WH-C-33
BATCH-007532,CG8845,SUPP-033,PART-022,2184,2023-11-27T00:00:00,0.7668,15932.089,2.701,23,1619667.89,True,process_deviation,day,OP-017,18.614341180517474,64.19154794790224,MAT-4337,Standard,WH-B-08
BATCH-007533,WN7356,SUPP-033,PART-022,4598,2023-01-23T00:00:00,0.8773,14917.837,2.837,27,3267276.55,False,none,night,OP-058,22.81326782360441,49.01682720869762,MAT-5751,Standard,WH-C-38
BATCH-007534,TL2909,SUPP-033,PART-022,3094,2023-11-26T00:00:00,0.9224,14817.314,0.9,14,2312380.9,False,none,day,OP-088,22.54992891311729,52.416393656272774,MAT-1059,Standard,WH-C-15
BATCH-007535,LK9264,SUPP-033,PART-022,3476,2023-11-15T00:00:00,0.9192,14946.691,0.892,26,2636158.45,False,none,day,OP-090,18.256246033321084,52.880357366171225,MAT-2397,Standard,WH-A-22
BATCH-007536,RL4599,SUPP-033,PART-022,2987,2024-08-13T00:00:00,0.8883,14925.414,3.305,31,2257158.4,False,none,night,OP-011,22.896266826228157,54.47509435296411,MAT-5566,Enhanced,WH-B-15
BATCH-007537,XN4706,SUPP-033,PART-022,2361,2022-08-29T00:00:00,0.9204,14918.065,0.701,23,1731469.35,False,none,day,OP-013,20.0263661799793,41.68458558626609,MAT-7302,Standard,WH-B-48
BATCH-007538,BK3051,SUPP-033,PART-022,4072,2023-02-13T00:00:00,0.9248,15007.611,2.38,27,3127273.76,False,none,night,OP-074,21.556244850903624,53.56339390492289,MAT-5228,Standard,WH-C-30
BATCH-007539,YG7941,SUPP-033,PART-022,4091,2023-04-20T00:00:00,0.921,15046.128,0.915,29,3155002.97,False,none,day,OP-096,23.071127913359817,62.92304011045901,MAT-1077,Reduced,WH-C-21
BATCH-007540,SP7608,SUPP-033,PART-022,3712,2023-01-07T00:00:00,0.8946,14958.711,3.683,14,2821077.38,False,none,evening,OP-004,24.866094373942744,47.60540517304037,MAT-7610,Standard,WH-A-37
BATCH-007541,WP2845,SUPP-033,PART-022,3887,2022-10-22T00:00:00,0.9299,15012.661,3.103,21,2963975.47,False,none,evening,OP-097,21.09077353991519,46.60826029159736,MAT-4983,Enhanced,WH-A-37
BATCH-007542,KH6463,SUPP-033,PART-022,2609,2024-02-09T00:00:00,0.8943,15035.785,1.687,29,1839159.35,False,none,evening,OP-019,22.787887977640136,61.03401540514945,MAT-7337,Standard,WH-C-39
BATCH-007543,LA2868,SUPP-033,PART-022,3788,2024-07-24T00:00:00,0.9066,15138.671,3.52,18,2817063.7,False,none,evening,OP-056,23.868130367006795,47.896128138095726,MAT-1134,Standard,WH-A-41
BATCH-007544,XK5419,SUPP-033,PART-022,1615,2023-10-01T00:00:00,0.8728,14947.702,3.326,30,1139209.69,False,none,evening,OP-031,21.15471892657477,61.320092010653305,MAT-3809,Enhanced,WH-A-07
BATCH-007545,OV4162,SUPP-033,PART-022,4408,2024-05-24T00:00:00,0.9304,15029.069,2.026,29,3133310.36,False,none,day,OP-038,19.984772233146256,69.16228948322347,MAT-3151,Standard,WH-A-23
BATCH-007546,MG4854,SUPP-033,PART-018,4281,2022-08-01T00:00:00,0.8737,4494.502,1.813,32,7878577.14,False,none,evening,OP-048,23.366066314270405,66.29256589476812,MAT-6542,Standard,WH-B-16
BATCH-007547,MF9172,SUPP-033,PART-018,2391,2024-06-11T00:00:00,0.8857,4463.44,2.664,25,4335123.12,False,none,day,OP-040,22.696756528571054,49.68431327263559,MAT-7945,Standard,WH-B-13
BATCH-007548,ID5655,SUPP-033,PART-018,3714,2024-05-19T00:00:00,0.8725,4503.883,1.148,13,6874248.43,False,none,night,OP-091,23.54714506589214,42.80242746115686,MAT-7594,Enhanced,WH-A-01
BATCH-007549,LT7237,SUPP-033,PART-018,4849,2023-03-12T00:00:00,0.901,4530.474,3.967,24,8772793.98,False,none,evening,OP-016,23.891029312980145,60.95745008021566,MAT-2251,Standard,WH-A-29
BATCH-007550,ZK6698,SUPP-033,PART-018,4076,2024-01-12T00:00:00,0.8579,4500.573,3.756,18,7245593.22,False,none,day,OP-086,22.16510823592923,61.72193520264163,MAT-7794,Enhanced,WH-C-39
BATCH-007551,ZJ9180,SUPP-033,PART-018,3887,2024-07-30T00:00:00,0.707,4710.697,4.551,32,7251342.32,True,timing_issue,day,OP-013,20.77988838995693,54.219007432877554,MAT-5290,Standard,WH-C-09
BATCH-007552,GS2475,SUPP-033,PART-018,2915,2024-06-25T00:00:00,0.8933,4504.397,1.697,15,5037841.65,False,none,day,OP-012,23.14531677188706,68.06576741135937,MAT-6834,Standard,WH-A-18
BATCH-007553,XN2963,SUPP-033,PART-018,4080,2024-06-07T00:00:00,0.8843,4510.583,0.755,21,7491556.57,False,none,night,OP-093,24.891846707559985,61.73102456000883,MAT-5115,Standard,WH-B-46
BATCH-007554,IO8028,SUPP-033,PART-018,1877,2023-11-26T00:00:00,0.8857,4482.929,2.15,28,3286789.14,False,none,evening,OP-035,22.01394671943558,48.518473504194915,MAT-2297,Standard,WH-A-13
BATCH-007555,TD4952,SUPP-033,PART-018,3883,2022-10-28T00:00:00,0.8635,4474.042,1.704,16,6804670.29,False,none,evening,OP-075,20.04697498524132,49.30277766774735,MAT-8175,Standard,WH-C-09
BATCH-007556,JX1636,SUPP-033,PART-018,4896,2024-06-05T00:00:00,0.65,4444.979,0.866,31,8696223.45,True,quality_degradation,night,OP-038,20.416668804889646,56.607590040960304,MAT-8717,Standard,WH-A-16
BATCH-007557,ZI4729,SUPP-033,PART-018,1951,2024-02-29T00:00:00,0.8977,4527.162,3.727,14,3450826.5,False,none,night,OP-088,18.244550722087343,46.21757417211908,MAT-3322,Standard,WH-C-39
BATCH-007558,BQ5168,SUPP-033,PART-018,4598,2024-06-23T00:00:00,0.8831,4493.76,0.958,28,8300199.0,False,none,evening,OP-025,22.249393334628284,47.674905990916876,MAT-4540,Standard,WH-B-16
BATCH-007559,VR8191,SUPP-033,PART-018,4568,2023-03-28T00:00:00,0.8696,4518.773,1.925,24,8410395.09,False,none,evening,OP-004,18.0811764589411,63.787123060794045,MAT-7439,Standard,WH-A-43
BATCH-007560,GP9773,SUPP-033,PART-018,2171,2024-10-28T00:00:00,0.8955,4525.57,3.849,31,3868440.4,False,none,night,OP-063,24.73914297924206,64.26361222216565,MAT-1729,Standard,WH-C-37
BATCH-007561,EU3310,SUPP-033,PART-018,4309,2023-12-13T00:00:00,0.9027,4457.163,2.408,19,7405204.25,False,none,evening,OP-005,24.37790713932059,45.79209031137673,MAT-7123,Standard,WH-A-33
BATCH-007562,HQ3587,SUPP-033,PART-018,3639,2024-05-26T00:00:00,0.8692,4502.015,1.929,28,6496004.9,False,none,evening,OP-031,22.954117158875867,58.978396730584805,MAT-2595,Enhanced,WH-B-16
BATCH-007563,JL6283,SUPP-033,PART-018,3902,2023-08-20T00:00:00,0.8542,4502.556,1.436,17,7139571.07,False,none,day,OP-006,18.988753468604504,52.27276487579022,MAT-1845,Standard,WH-C-04
BATCH-007564,KS5428,SUPP-033,PART-018,2013,2024-03-15T00:00:00,0.8605,4477.141,1.28,14,3609342.52,False,none,evening,OP-013,19.835880125018157,44.52365645445838,MAT-5495,Enhanced,WH-C-48
BATCH-007565,B793603,SUPP-034,PART-001,2855,2023-09-24T00:00:00,0.8143,84591.624,3.476,37,4053522.38,False,none,night,OP-017,20.9371632530184,63.957514428347416,MAT-1612,Enhanced,WH-B-35
BATCH-007566,B909062,SUPP-034,PART-001,4166,2024-01-22T00:00:00,0.792,83885.719,3.66,30,5750940.57,False,none,evening,OP-009,18.286090270225237,63.26612516046347,MAT-7386,Reduced,WH-C-29
BATCH-007567,B263087,SUPP-034,PART-001,2467,2024-02-24T00:00:00,0.65,95524.915,0.965,31,3425099.93,True,process_deviation,evening,OP-050,22.95371300764009,69.96498896802326,MAT-2340,Enhanced,WH-C-23
BATCH-007568,B182774,SUPP-034,PART-001,5123,2023-11-12T00:00:00,0.7906,83990.16,1.224,39,6842856.41,False,none,night,OP-092,20.919501067723623,49.16039346106735,MAT-3565,Standard,WH-C-06
BATCH-007569,B624077,SUPP-034,PART-001,4746,2024-08-17T00:00:00,0.65,85318.768,2.297,37,6828521.92,True,quality_degradation,evening,OP-018,23.50145087894386,43.32071607871643,MAT-4466,Reduced,WH-A-43
BATCH-007570,B771450,SUPP-034,PART-001,4469,2023-05-29T00:00:00,0.8067,84934.214,2.452,27,6258304.37,False,none,day,OP-050,18.101317742498793,52.00651906796092,MAT-1516,Standard,WH-A-47
BATCH-007571,B219704,SUPP-034,PART-001,1987,2024-06-08T00:00:00,0.84,84508.559,3.625,32,2793501.82,False,none,night,OP-031,22.181485265011187,50.766167766722305,MAT-8136,Standard,WH-C-08
BATCH-007572,B959974,SUPP-034,PART-001,4011,2023-06-26T00:00:00,0.8072,85178.396,2.127,37,5757121.77,False,none,day,OP-013,20.78429895490272,58.969922748529484,MAT-4647,Enhanced,WH-C-32
BATCH-007573,B237247,SUPP-034,PART-001,2179,2024-07-16T00:00:00,0.8466,84716.091,0.816,30,3101360.9,False,none,night,OP-074,19.577583058256376,54.82426410050006,MAT-7972,Reduced,WH-B-34
BATCH-007574,B205661,SUPP-034,PART-001,4058,2024-02-04T00:00:00,0.7995,85064.984,2.427,39,5756110.79,False,none,evening,OP-072,24.01511539512412,62.514484260060755,MAT-7244,Standard,WH-C-32
BATCH-007575,B214495,SUPP-034,PART-001,4154,2023-08-01T00:00:00,0.802,85122.761,3.506,42,5932938.68,False,none,evening,OP-022,18.575102483494373,68.1321006357888,MAT-6498,Standard,WH-A-31
BATCH-007576,B969322,SUPP-034,PART-001,4342,2022-12-22T00:00:00,0.65,85753.481,4.975,41,5884286.44,True,timing_issue,evening,OP-097,23.308369200586142,52.494893694532735,MAT-7431,Standard,WH-B-48
BATCH-007577,B659368,SUPP-034,PART-001,3835,2024-03-12T00:00:00,0.8462,84399.954,2.767,30,5198891.21,False,none,day,OP-015,20.15542051492544,50.95628698891201,MAT-2797,Standard,WH-A-32
BATCH-007578,B381946,SUPP-034,PART-001,3869,2023-10-04T00:00:00,0.8211,85038.227,1.334,35,5308754.36,False,none,day,OP-008,19.752041897780167,46.01760486499739,MAT-7777,Standard,WH-B-05
BATCH-007579,B466524,SUPP-034,PART-001,3399,2023-11-12T00:00:00,0.8013,85118.933,2.223,40,4590740.67,False,none,day,OP-089,22.781180507975687,57.96124256464125,MAT-9997,Standard,WH-C-08
BATCH-007580,B146788,SUPP-034,PART-001,5066,2023-12-19T00:00:00,0.8328,85380.063,2.404,22,6892316.68,False,none,day,OP-067,19.33334942950466,55.07368742819501,MAT-8357,Standard,WH-A-13
BATCH-007581,B196966,SUPP-034,PART-001,2990,2022-10-14T00:00:00,0.8425,84996.95,0.665,40,4326342.98,False,none,night,OP-072,21.15501013781768,58.57965683663004,MAT-5401,Standard,WH-A-23
BATCH-007582,B525084,SUPP-034,PART-001,2324,2024-03-02T00:00:00,0.8239,84252.839,1.525,38,3073486.76,False,none,day,OP-061,22.288326689885004,48.18045426156689,MAT-4134,Standard,WH-B-39
BATCH-007583,B979188,SUPP-034,PART-001,4787,2024-05-29T00:00:00,0.8321,84409.33,3.702,42,6938484.69,False,none,evening,OP-080,24.1116954306557,51.145207714089004,MAT-5589,Reduced,WH-B-05
BATCH-007584,B406674,SUPP-034,PART-001,3053,2024-09-08T00:00:00,0.65,73640.775,5.351,30,4294705.31,True,process_deviation,day,OP-081,19.24366301454646,51.68207704873288,MAT-5216,Enhanced,WH-B-42
BATCH-007585,B757085,SUPP-034,PART-001,2997,2023-10-29T00:00:00,0.7972,84892.098,1.111,32,3960781.37,False,none,night,OP-094,19.98460930472766,68.20195141795112,MAT-8797,Standard,WH-B-44
BATCH-007586,B653018,SUPP-034,PART-001,3939,2023-03-04T00:00:00,0.65,84008.565,3.06,37,5707557.11,True,quality_degradation,night,OP-045,20.669815267184216,42.89048243551103,MAT-6198,Standard,WH-B-45
BATCH-007587,B655288,SUPP-034,PART-001,3195,2023-11-19T00:00:00,0.8399,85471.998,3.172,28,4392019.85,False,none,day,OP-068,19.59293757639229,44.27719421364373,MAT-3889,Standard,WH-C-04
BATCH-007588,B407975,SUPP-034,PART-001,4701,2023-07-21T00:00:00,0.8477,85060.661,2.293,40,6800183.92,False,none,night,OP-082,21.76881919933326,67.95970518730816,MAT-7778,Standard,WH-A-14
BATCH-007589,B941929,SUPP-034,PART-001,4987,2023-09-06T00:00:00,0.65,87061.533,1.491,35,7102631.07,True,quality_degradation,day,OP-031,23.0759265613867,60.87083242831426,MAT-2331,Standard,WH-B-15
BATCH-007590,B918752,SUPP-034,PART-001,5208,2023-03-04T00:00:00,0.7967,84790.054,0.511,33,7564755.88,False,none,night,OP-022,21.671618900105482,43.90807057304213,MAT-7558,Enhanced,WH-A-29
BATCH-007591,B201649,SUPP-034,PART-001,1671,2024-03-22T00:00:00,0.8475,85165.658,2.498,37,2281157.38,False,none,evening,OP-022,18.08388866173083,59.83463240924733,MAT-6673,Standard,WH-A-33
BATCH-007592,B858914,SUPP-034,PART-001,3063,2024-03-10T00:00:00,0.6692,79110.445,1.248,31,4360045.64,True,process_deviation,night,OP-058,19.04958717424979,63.394601148600415,MAT-5340,Standard,WH-B-36
BATCH-007593,B657395,SUPP-034,PART-001,3779,2024-01-13T00:00:00,0.8137,84347.981,1.179,36,5303149.97,False,none,evening,OP-042,21.501085914102845,46.52278148143216,MAT-2932,Standard,WH-C-36
BATCH-007594,B415023,SUPP-034,PART-001,3582,2023-12-30T00:00:00,0.79,86375.627,2.316,38,4974948.06,False,none,evening,OP-021,24.480401455348694,65.58378212630925,MAT-8195,Standard,WH-C-25
BATCH-007595,B366234,SUPP-034,PART-001,3244,2024-05-11T00:00:00,0.8359,85213.094,2.432,33,4564588.01,False,none,day,OP-009,24.246394454063047,44.75376661230251,MAT-4231,Enhanced,WH-C-28
BATCH-007596,B338315,SUPP-034,PART-001,2256,2024-03-16T00:00:00,0.65,73383.338,2.045,28,3096538.32,True,process_deviation,evening,OP-019,23.414530862328604,67.97318494123357,MAT-8064,Enhanced,WH-B-48
BATCH-007597,B259176,SUPP-034,PART-002,4778,2024-04-17T00:00:00,0.8286,24966.467,3.395,41,16012460.98,False,none,evening,OP-001,19.243478099185154,42.44750644293335,MAT-6585,Standard,WH-A-08
BATCH-007598,B739774,SUPP-034,PART-002,3624,2024-09-23T00:00:00,0.8108,25055.97,3.806,27,13121103.32,False,none,night,OP-046,19.050020211814083,63.34512924979305,MAT-6498,Enhanced,WH-B-02
BATCH-007599,B145228,SUPP-034,PART-002,3272,2023-02-03T00:00:00,0.8317,24909.482,0.964,23,11741707.99,False,none,evening,OP-063,24.602953925071006,63.949502786229985,MAT-3220,Standard,WH-C-14
BATCH-007600,B227663,SUPP-034,PART-002,1728,2024-01-26T00:00:00,0.8138,24967.56,0.906,25,5983422.7,False,none,evening,OP-029,24.126830466358864,62.964237166866326,MAT-8347,Standard,WH-C-36
BATCH-007601,B874136,SUPP-034,PART-002,4904,2023-01-24T00:00:00,0.7951,25051.321,3.224,30,17494708.99,False,none,evening,OP-008,22.671464620670385,42.00914318114883,MAT-4002,Standard,WH-A-02
BATCH-007602,B753209,SUPP-034,PART-002,3535,2024-02-07T00:00:00,0.8091,24840.347,2.873,39,12147030.41,False,none,night,OP-087,22.66785505991713,42.68654660399374,MAT-8316,Standard,WH-B-05
BATCH-007603,B558373,SUPP-034,PART-002,1572,2024-09-16T00:00:00,0.65,28304.208,1.549,24,5435671.93,True,process_deviation,evening,OP-063,22.396257134260193,43.488683042932074,MAT-7688,Standard,WH-B-31
BATCH-007604,B911698,SUPP-034,PART-002,3646,2023-11-14T00:00:00,0.8235,24915.222,2.65,29,12200129.25,False,none,evening,OP-091,22.930606591679073,69.8238348429241,MAT-5463,Reduced,WH-C-04
BATCH-007605,B909963,SUPP-034,PART-002,2842,2024-09-07T00:00:00,0.8047,24922.839,1.319,36,9504320.96,False,none,night,OP-010,18.78099871395403,43.174092271629796,MAT-3966,Standard,WH-C-28
BATCH-007606,B731786,SUPP-034,PART-002,4067,2024-03-14T00:00:00,0.8042,25137.264,2.188,41,14885734.62,False,none,night,OP-034,21.56468925750021,64.7652123013686,MAT-6034,Standard,WH-B-07
BATCH-007607,B494976,SUPP-034,PART-002,3040,2024-01-22T00:00:00,0.65,25757.369,4.547,26,10456478.04,True,quality_degradation,evening,OP-073,21.940804214076287,65.42813745694582,MAT-5329,Standard,WH-A-24
BATCH-007608,B219614,SUPP-034,PART-002,2657,2023-11-03T00:00:00,0.8084,24947.772,3.131,30,9185833.22,False,none,evening,OP-066,22.319550901754198,69.8450198366091,MAT-6471,Standard,WH-C-35
